country,region,population,article_title,revision_id,article_quality
Germany,WESTERN EUROPE,849000.0,Günter Gaus,1246337794,GA
Germany,WESTERN EUROPE,849000.0,Friedrich von Gentz,1248790750,C
Germany,WESTERN EUROPE,849000.0,Carl Heinrich Wilhelm Hagen,1226188291,Stub
Germany,WESTERN EUROPE,849000.0,Gert Haller,1068252041,Stub
Germany,WESTERN EUROPE,849000.0,Ludwig Hassenpflug,1226116184,C
Germany,WESTERN EUROPE,849000.0,Hermann Heller (legal scholar),1244979496,C
Germany,WESTERN EUROPE,849000.0,Jakob Heller,1154908966,Stub
Germany,WESTERN EUROPE,849000.0,Ernst Henrici,1239894377,B
Germany,WESTERN EUROPE,849000.0,Rudolf Hilf,1065378015,Start
Germany,WESTERN EUROPE,849000.0,Joseph Hillebrand,1220777049,Start
Germany,WESTERN EUROPE,849000.0,Franka Hitzing,1228300948,Start
Germany,WESTERN EUROPE,849000.0,Herwart von Hohenburg,1247120291,Start
Germany,WESTERN EUROPE,849000.0,"Franz Christoph Anton, Count of Hohenzollern-Sigmaringen",1244334799,Start
Germany,WESTERN EUROPE,849000.0,Friedrich von Holstein,1234065530,C
Germany,WESTERN EUROPE,849000.0,Martin Horn (politician),1143929714,Start
Germany,WESTERN EUROPE,849000.0,Christoph Ernst von Houwald,1241312980,Start
Germany,WESTERN EUROPE,849000.0,Bernd Hüttemann,1230379647,Start
Germany,WESTERN EUROPE,849000.0,Emilie Kiep-Altenloh,1161356025,Stub
Germany,WESTERN EUROPE,849000.0,Johann Ludwig Klüber,1242565581,Stub
Germany,WESTERN EUROPE,849000.0,Werner Knieper,1188787560,Start
Germany,WESTERN EUROPE,849000.0,Caio Koch-Weser,1215567546,C
Germany,WESTERN EUROPE,849000.0,Tobias Köck,1222073597,Start
Germany,WESTERN EUROPE,849000.0,Francis Kruse,1226779277,Stub
Germany,WESTERN EUROPE,849000.0,Gottlob Johann Christian Kunth,1233135330,Start
Germany,WESTERN EUROPE,849000.0,Dieter Kunzelmann,1231353179,C
Germany,WESTERN EUROPE,849000.0,Marianne Laqueur,1241574430,C
Germany,WESTERN EUROPE,849000.0,Charles Lavy,1226204581,Stub
Germany,WESTERN EUROPE,849000.0,Karl Ledderhose,1240898056,GA
Germany,WESTERN EUROPE,849000.0,Felix Lichnowsky,1226205451,Start
Germany,WESTERN EUROPE,849000.0,Moriz Lieber,1222045087,Start
Germany,WESTERN EUROPE,849000.0,Ludwig von Lützow (politician),1239513332,Stub
Germany,WESTERN EUROPE,849000.0,Carl Otto von Madai,1240634849,Stub
Germany,WESTERN EUROPE,849000.0,Armin Mohler,1245358961,GA
Germany,WESTERN EUROPE,849000.0,Max Montgelas,1226211497,Start
Germany,WESTERN EUROPE,849000.0,Wolfgang Müller von Königswinter,1223428429,C
Germany,WESTERN EUROPE,849000.0,Joseph Musiol,1173064538,Start
Germany,WESTERN EUROPE,849000.0,Theodor Olshausen,1242256661,Start
Germany,WESTERN EUROPE,849000.0,Dietrich Heinrich Ludwig von Ompteda,1242565618,Start
Germany,WESTERN EUROPE,849000.0,Max von Oppenheim,1240981396,FA
Germany,WESTERN EUROPE,849000.0,Christian Theodor Overbeck,1240259800,Stub
Germany,WESTERN EUROPE,849000.0,Hans Paasche,1240891443,C
Germany,WESTERN EUROPE,849000.0,Walter von Saint Paul-Illaire,1227931073,C
Germany,WESTERN EUROPE,849000.0,Friedrich-Carl Peus,1240004651,Stub
Germany,WESTERN EUROPE,849000.0,H. Busso Peus,1240004707,Stub
Germany,WESTERN EUROPE,849000.0,Franz Seraph von Pfistermeister,1231553705,Start
Germany,WESTERN EUROPE,849000.0,Adolf Pilar von Pilchau,1237840723,Start
Germany,WESTERN EUROPE,849000.0,Gunter Pleuger,1104322145,Stub
Germany,WESTERN EUROPE,849000.0,Johan Rantzau,1240776519,Start
Germany,WESTERN EUROPE,849000.0,Prince Richard of Hesse,1240804152,GA
Germany,WESTERN EUROPE,849000.0,Nela Riehl,1242962207,Stub
Germany,WESTERN EUROPE,849000.0,Moritz Rittinghausen,1144503312,B
Germany,WESTERN EUROPE,849000.0,Hermann Schäfer,1221143754,C
Germany,WESTERN EUROPE,849000.0,Mike Schubert,1210860457,C
Germany,WESTERN EUROPE,849000.0,Eduard von Schele zu Schelenburg,1231553871,Stub
Germany,WESTERN EUROPE,849000.0,Paul Schiemann,1234101505,C
Germany,WESTERN EUROPE,849000.0,Ernst Wilhelm von Schlabrendorf,1001280832,Stub
Germany,WESTERN EUROPE,849000.0,Friedrich Gustav Carl Ulrich Franz von Schnehen,971361950,Stub
Germany,WESTERN EUROPE,849000.0,"Joachim, Count of Schönburg-Glauchau",1235919925,C
Germany,WESTERN EUROPE,849000.0,Peter Schott,1158805969,Start
Germany,WESTERN EUROPE,849000.0,"Adam, Count of Schwarzenberg",1243650424,C
Germany,WESTERN EUROPE,849000.0,Veit Ludwig von Seckendorff,1228470873,C
Germany,WESTERN EUROPE,849000.0,Paul Spiegel,1249590782,C
Germany,WESTERN EUROPE,849000.0,Ashok-Alexander Sridharan,1250926280,C
Germany,WESTERN EUROPE,849000.0,Gerhard Stahl,1237391547,C
Germany,WESTERN EUROPE,849000.0,Karl von Starck,1236241537,Stub
Germany,WESTERN EUROPE,849000.0,Henry Ernest of Stolberg-Wernigerode,1230350617,Start
Germany,WESTERN EUROPE,849000.0,Anna Strohsahl,1235511227,B
Germany,WESTERN EUROPE,849000.0,Bertram von Sturm,1146695614,Start
Germany,WESTERN EUROPE,849000.0,Heinrich Sudermann,1226369269,Stub
Germany,WESTERN EUROPE,849000.0,Wolfgang Templin,1233839679,Start
Germany,WESTERN EUROPE,849000.0,Stanislaw Trabalski,1238513656,C
Germany,WESTERN EUROPE,849000.0,Adelheid Tröscher,1222297199,Start
Germany,WESTERN EUROPE,849000.0,Heinrich Voelter,1130505690,Start
Germany,WESTERN EUROPE,849000.0,Heinrich Alois von Reigersberg,1228879346,Start
Germany,WESTERN EUROPE,849000.0,Curt Wach,1227609154,Start
Germany,WESTERN EUROPE,849000.0,Ruth Weckenmann,1243240587,Start
Germany,WESTERN EUROPE,849000.0,Hellmuth Weiss,1244017494,Stub
Germany,WESTERN EUROPE,849000.0,Hugo Wesendonck,1226378603,Start
Germany,WESTERN EUROPE,849000.0,Ludwig Georg Winter,1062661561,Stub
Germany,WESTERN EUROPE,849000.0,Hermann Wittich,1226380770,Stub
Luxembourg,WESTERN EUROPE,7000.0,Xavier Brasseur,1173229365,Start
Luxembourg,WESTERN EUROPE,7000.0,Jean-Pierre Büchler,1251183376,Stub
Luxembourg,WESTERN EUROPE,7000.0,Corinne Cahen,1249938719,Stub
Luxembourg,WESTERN EUROPE,7000.0,Sven Clement,1224625713,Start
Luxembourg,WESTERN EUROPE,7000.0,Lex Delles,1242402305,GA
Luxembourg,WESTERN EUROPE,7000.0,Martine Deprez,1242651510,C
Luxembourg,WESTERN EUROPE,7000.0,Carole Dieschbourg,1249939234,C
Luxembourg,WESTERN EUROPE,7000.0,Paul Elvinger,1228734072,Stub
Luxembourg,WESTERN EUROPE,7000.0,Frank Engel (politician),1179540263,C
Luxembourg,WESTERN EUROPE,7000.0,Jean Ersfeld,1212177429,Start
Luxembourg,WESTERN EUROPE,7000.0,Johannes Olav Fallize,1217163934,C
Luxembourg,WESTERN EUROPE,7000.0,Christos Floros,1246933180,C
Luxembourg,WESTERN EUROPE,7000.0,Marc Hansen (politician),1185355523,Stub
Luxembourg,WESTERN EUROPE,7000.0,Martine Hansen,1249941459,GA
Luxembourg,WESTERN EUROPE,7000.0,Aloyse Hentgen,1250507433,Start
Luxembourg,WESTERN EUROPE,7000.0,Dan Kersch,1224034799,Stub
Luxembourg,WESTERN EUROPE,7000.0,Fred Keup,1242205540,C
Luxembourg,WESTERN EUROPE,7000.0,Guillaume Konsbruck,1231473517,Start
Luxembourg,WESTERN EUROPE,7000.0,Damian Kratzenberg,1214300979,Start
Luxembourg,WESTERN EUROPE,7000.0,Pierre Krier,1216624071,Stub
Luxembourg,WESTERN EUROPE,7000.0,Andy Maar,1184770331,Stub
Luxembourg,WESTERN EUROPE,7000.0,Maggy Nagel,1158512735,Stub
Luxembourg,WESTERN EUROPE,7000.0,Roy Reding,1246066908,C
Luxembourg,WESTERN EUROPE,7000.0,Émile Schaus,1223398703,Start
Luxembourg,WESTERN EUROPE,7000.0,Meris Šehović,1183087341,Start
Luxembourg,WESTERN EUROPE,7000.0,Jup Weber,1248675764,Stub
Luxembourg,WESTERN EUROPE,7000.0,Serge Wilmes,1230914260,Start
Monaco,WESTERN EUROPE,0.0,Jean-Charles Allavena,1222705482,Start
Monaco,WESTERN EUROPE,0.0,Laurent Anselmi,1228785159,Start
Monaco,WESTERN EUROPE,0.0,Camille Blanc,1247535187,Start
Monaco,WESTERN EUROPE,0.0,Robert Calcagno,1135814202,C
Monaco,WESTERN EUROPE,0.0,Jean Castellini,1249358704,Stub
Monaco,WESTERN EUROPE,0.0,Paul Demange (politician),1229443213,Stub
Monaco,WESTERN EUROPE,0.0,Catherine Fautrier,1219297450,Stub
Monaco,WESTERN EUROPE,0.0,Paul Masseron,1222114102,Start
Monaco,WESTERN EUROPE,0.0,Thierry Poyet,960140393,Stub
Monaco,WESTERN EUROPE,0.0,Gilles Tonelli,1183193100,B
Switzerland,WESTERN EUROPE,88000.0,Arthur Bally,1223344313,Stub
Switzerland,WESTERN EUROPE,88000.0,Gallus Jacob Baumgartner,1218642069,Start
Switzerland,WESTERN EUROPE,88000.0,Jacqueline Berenstein-Wavre,1227596158,Start
Switzerland,WESTERN EUROPE,88000.0,Toni Bortoluzzi,1244053937,Start
Switzerland,WESTERN EUROPE,88000.0,Franz Josef Bucher,1231998192,GA
Switzerland,WESTERN EUROPE,88000.0,Adolf Bühler Jr.,1158603291,Start
Switzerland,WESTERN EUROPE,88000.0,Thomas Burgherr,1244066206,Start
Switzerland,WESTERN EUROPE,88000.0,Achille Casanova,1153207621,Start
Switzerland,WESTERN EUROPE,88000.0,Conradin Cramer,1244057987,Start
Switzerland,WESTERN EUROPE,88000.0,Niklaus Dachselhofer,1244058682,Stub
Switzerland,WESTERN EUROPE,88000.0,Denis de la Reussille,1179851210,Stub
Switzerland,WESTERN EUROPE,88000.0,Josef Dittli,1244066634,Start
Switzerland,WESTERN EUROPE,88000.0,Ruggero Dollfus,1249454578,C
Switzerland,WESTERN EUROPE,88000.0,Nina Fehr Düsel,1244066162,Start
Switzerland,WESTERN EUROPE,88000.0,Sigmund von Erlach,1244058763,Stub
Switzerland,WESTERN EUROPE,88000.0,Johann Rudolf Faesch,1244057992,Stub
Switzerland,WESTERN EUROPE,88000.0,Peter Falck,1243369901,GA
Switzerland,WESTERN EUROPE,88000.0,Annina von Falkenstein,1244057999,Stub
Switzerland,WESTERN EUROPE,88000.0,Patricia von Falkenstein,1244066170,Start
Switzerland,WESTERN EUROPE,88000.0,Laurence Fehlmann Rielle,1244066109,Stub
Switzerland,WESTERN EUROPE,88000.0,Hans Fehr,1241393677,Start
Switzerland,WESTERN EUROPE,88000.0,Nils Fiechter,1230781988,Start
Switzerland,WESTERN EUROPE,88000.0,Ersilia Fossati,1244055920,C
Switzerland,WESTERN EUROPE,88000.0,Samuel Frey,1245557114,C
Switzerland,WESTERN EUROPE,88000.0,Benjamin Giezendanner,1251113688,GA
Switzerland,WESTERN EUROPE,88000.0,Urs Glutz von Blotzheim,1166283068,Stub
Switzerland,WESTERN EUROPE,88000.0,Jean-Pierre Grin-Hofmann,1250258940,Start
Switzerland,WESTERN EUROPE,88000.0,Lars Guggisberg,1244066096,Start
Switzerland,WESTERN EUROPE,88000.0,Petermann von Gundoldingen,1234455075,Start
Switzerland,WESTERN EUROPE,88000.0,Martin Haab,1244066124,Start
Switzerland,WESTERN EUROPE,88000.0,Hans-Ulrich Bigler,1244058553,Stub
Switzerland,WESTERN EUROPE,88000.0,André Hediger,1244058232,Start
Switzerland,WESTERN EUROPE,88000.0,Heidi Z'graggen,1244066625,Stub
Switzerland,WESTERN EUROPE,88000.0,Georg Friedrich Heilmann,1234879513,Stub
Switzerland,WESTERN EUROPE,88000.0,Thomas Helbling,1237220384,Start
Switzerland,WESTERN EUROPE,88000.0,David Hess (painter),1191616390,Start
Switzerland,WESTERN EUROPE,88000.0,Karl Otto Hunziker,1133272037,Start
Switzerland,WESTERN EUROPE,88000.0,Jakob Stark,1244058343,Stub
Switzerland,WESTERN EUROPE,88000.0,Jean-Pierre Hocké,1244057824,Stub
Switzerland,WESTERN EUROPE,88000.0,Walter Kälin,1186854964,C
Switzerland,WESTERN EUROPE,88000.0,Thomas Knutti,1244066213,Stub
Switzerland,WESTERN EUROPE,88000.0,Kris Vietze,1244066080,Start
Switzerland,WESTERN EUROPE,88000.0,Frédéric-César de La Harpe,1244058843,C
Switzerland,WESTERN EUROPE,88000.0,Georgie Lamon,1226360681,Stub
Switzerland,WESTERN EUROPE,88000.0,Hubert Lauper,1244054758,Start
Switzerland,WESTERN EUROPE,88000.0,Paul Lüönd,1073049884,Stub
Switzerland,WESTERN EUROPE,88000.0,Martin Hübscher,1244054811,Stub
Switzerland,WESTERN EUROPE,88000.0,Ursula Mauch,1195570688,Start
Switzerland,WESTERN EUROPE,88000.0,Jakob Meyer zum Hasen,1244058039,C
Switzerland,WESTERN EUROPE,88000.0,Kurt Meyer (Lucerne),1205146093,Stub
Switzerland,WESTERN EUROPE,88000.0,Simon Michel,1244066188,Start
Switzerland,WESTERN EUROPE,88000.0,Damian Müller,1244066611,Start
Switzerland,WESTERN EUROPE,88000.0,Peter Ochs,1244058842,Start
Switzerland,WESTERN EUROPE,88000.0,Giovanni Orelli,1202694805,Start
Switzerland,WESTERN EUROPE,88000.0,Ludwig Pfyffer,1240133847,Start
Switzerland,WESTERN EUROPE,88000.0,Paul Rechsteiner,1250258921,Start
Switzerland,WESTERN EUROPE,88000.0,Rudolf Rechsteiner,1223078631,Stub
Switzerland,WESTERN EUROPE,88000.0,Ital Reding the Elder,1215773663,Start
Switzerland,WESTERN EUROPE,88000.0,Jules Repond,1208465181,Start
Switzerland,WESTERN EUROPE,88000.0,Estelle Revaz,1246437002,Start
Switzerland,WESTERN EUROPE,88000.0,Gebhard Rohner,1244056151,Stub
Switzerland,WESTERN EUROPE,88000.0,Eduard August Rübel,1246874348,Start
Switzerland,WESTERN EUROPE,88000.0,Farah Rumy,1244066021,Start
Switzerland,WESTERN EUROPE,88000.0,Vinzenz Rüttimann,1144171929,C
Switzerland,WESTERN EUROPE,88000.0,Gregor Rutz,1244066056,Start
Switzerland,WESTERN EUROPE,88000.0,Sergio Salvioni,1220215459,Start
Switzerland,WESTERN EUROPE,88000.0,Alfred Emanuel Sarasin,1193089312,Stub
Switzerland,WESTERN EUROPE,88000.0,Nicolas Théodore de Saussure,1245494910,GA
Switzerland,WESTERN EUROPE,88000.0,Peter-Josef Schallberger,1022570699,Stub
Switzerland,WESTERN EUROPE,88000.0,Josef Scherrer,1187270565,Stub
Switzerland,WESTERN EUROPE,88000.0,Jacob Schmidheiny,1240270170,Stub
Switzerland,WESTERN EUROPE,88000.0,Nicola Siegrist,1241393904,Stub
Switzerland,WESTERN EUROPE,88000.0,André Simonazzi,1245560647,Start
Switzerland,WESTERN EUROPE,88000.0,Vreni Spoerry,1249598755,Start
Switzerland,WESTERN EUROPE,88000.0,Niklaus Friedrich von Steiger,1226367351,Stub
Switzerland,WESTERN EUROPE,88000.0,Silvia Steiner,1244496245,Stub
Switzerland,WESTERN EUROPE,88000.0,Charles-Alexandre Steinhäuslin,1134567603,Start
Switzerland,WESTERN EUROPE,88000.0,Hansjörg Trachsel,1019997611,Start
Switzerland,WESTERN EUROPE,88000.0,Paul Usteri,1249591574,Start
Switzerland,WESTERN EUROPE,88000.0,Vroni Thalmann-Bieri,1244066243,Start
Switzerland,WESTERN EUROPE,88000.0,Eric Weber,1244701618,GA
Switzerland,WESTERN EUROPE,88000.0,Johann Rudolf Wettstein,1243370481,GA
Switzerland,WESTERN EUROPE,88000.0,Louis Wyrsch,1244812259,GA
Switzerland,WESTERN EUROPE,88000.0,Theodor Ab Yberg,1162340000,Stub
Switzerland,WESTERN EUROPE,88000.0,Andrea Zryd,1244065975,Stub
Switzerland,WESTERN EUROPE,88000.0,Sebastian Peregrin Zwyer,1234453204,Start
Switzerland,WESTERN EUROPE,88000.0,Ursula Zybach,1244066228,Stub
Belarus,EASTERN EUROPE,92000.0,Yury Ambrazevich,1172992483,Stub
Belarus,EASTERN EUROPE,92000.0,Aliaksandr Azarau,1249779544,GA
Belarus,EASTERN EUROPE,92000.0,Lyavon Barshchewski,1237691839,Stub
Belarus,EASTERN EUROPE,92000.0,Siarhei Cherachen,1177364352,Start
Belarus,EASTERN EUROPE,92000.0,Zmitser Dashkevich,1244903816,Start
Belarus,EASTERN EUROPE,92000.0,Siamion Domash,1245495829,Stub
Belarus,EASTERN EUROPE,92000.0,Tsimafei Dranchuk,1115164729,Start
Belarus,EASTERN EUROPE,92000.0,Alaksandar Dubko,1173907794,Stub
Belarus,EASTERN EUROPE,92000.0,Gennady Grushevoy,1225610619,C
Belarus,EASTERN EUROPE,92000.0,Moshe Gutman,1226775102,Stub
Belarus,EASTERN EUROPE,92000.0,Uładzimir Hančaryk,1105545058,Stub
Belarus,EASTERN EUROPE,92000.0,Tamaš Hryb,1217471500,C
Belarus,EASTERN EUROPE,92000.0,Anatoĺ Kalinin,1224032323,Start
Belarus,EASTERN EUROPE,92000.0,Voĺha Karač,1234751055,C
Belarus,EASTERN EUROPE,92000.0,Uładzisłau Kazłouski,1205140753,Start
Belarus,EASTERN EUROPE,92000.0,Ivan Kubrakov,1243510259,Start
Belarus,EASTERN EUROPE,92000.0,Vladimir Kumets,1147914902,C
Belarus,EASTERN EUROPE,92000.0,Valery Levaneuski,1248009248,C
Belarus,EASTERN EUROPE,92000.0,Uladzimir Mackievič,1249602665,C
Belarus,EASTERN EUROPE,92000.0,V. L. Mukha,1144551736,Stub
Belarus,EASTERN EUROPE,92000.0,Jan Pazniak,1246821242,Stub
Belarus,EASTERN EUROPE,92000.0,Aleksandr Potupa,1235204307,C
Belarus,EASTERN EUROPE,92000.0,Pyotr Prakapovich,1228551886,Stub
Belarus,EASTERN EUROPE,92000.0,Alexander Radkov,1216932338,Start
Belarus,EASTERN EUROPE,92000.0,Symon Rak-Michajłoŭski,1216629323,GA
Belarus,EASTERN EUROPE,92000.0,Vladimir Rusakevich,1236837678,Start
Belarus,EASTERN EUROPE,92000.0,Ihar Rynkevich,1064451133,C
Belarus,EASTERN EUROPE,92000.0,Valery Sakhashchyk,1250695986,B
Belarus,EASTERN EUROPE,92000.0,Dominik Semashko,1214790691,GA
Belarus,EASTERN EUROPE,92000.0,Aliaksandr Shakutsin,1246263655,C
Belarus,EASTERN EUROPE,92000.0,Nikolai Shelyagovich,1206663730,Start
Belarus,EASTERN EUROPE,92000.0,Jan Stankievič,1245626600,Start
Belarus,EASTERN EUROPE,92000.0,Mikola Statkevich,1243221482,GA
Belarus,EASTERN EUROPE,92000.0,Sergei Tikhanovsky,1247883595,C
Belarus,EASTERN EUROPE,92000.0,Aleksandr Turchin,1245495069,Stub
Belarus,EASTERN EUROPE,92000.0,Yury Voskresensky,1173778739,C
Belarus,EASTERN EUROPE,92000.0,Edward Woyniłłowicz,1244677659,B
Belarus,EASTERN EUROPE,92000.0,Ivan Yermachenka,1243935880,Start
Bulgaria,EASTERN EUROPE,64000.0,Aleksandar Alekov,1215311752,Start
Bulgaria,EASTERN EUROPE,64000.0,Anyu Angelov,1215311929,Start
Bulgaria,EASTERN EUROPE,64000.0,Atanas Zapryanov,1241175591,Stub
Bulgaria,EASTERN EUROPE,64000.0,Atanas Atanasov (politician born 1990),1236766093,Start
Bulgaria,EASTERN EUROPE,64000.0,Atanas Atanasov (politician),1239086809,C
Bulgaria,EASTERN EUROPE,64000.0,Hristo Atanassov,1215320743,Start
Bulgaria,EASTERN EUROPE,64000.0,Jonas Basanavičius,1238466176,FA
Bulgaria,EASTERN EUROPE,64000.0,Tsvetko Boboshevski,1222513400,Stub
Bulgaria,EASTERN EUROPE,64000.0,Alexander Bogoridi,1242153001,Start
Bulgaria,EASTERN EUROPE,64000.0,Chairman (President) of Bulgaria,1227609197,C
Bulgaria,EASTERN EUROPE,64000.0,Dzhevdet Chakarov,1245989144,Stub
Bulgaria,EASTERN EUROPE,64000.0,Vasil Chichibaba,1215313341,Start
Bulgaria,EASTERN EUROPE,64000.0,Lea Cohen,1215313537,C
Bulgaria,EASTERN EUROPE,64000.0,Vladimir Damgov,1215314052,Start
Bulgaria,EASTERN EUROPE,64000.0,Stanislav Daskalov,1236020876,Stub
Bulgaria,EASTERN EUROPE,64000.0,Stefan Dimitrov (politician),1249080975,Stub
Bulgaria,EASTERN EUROPE,64000.0,Ivan Dimov (scientist),1215314240,Start
Bulgaria,EASTERN EUROPE,64000.0,Valentin Fortunov,1215314438,Start
Bulgaria,EASTERN EUROPE,64000.0,Tsoncho Ganev,1240457984,Stub
Bulgaria,EASTERN EUROPE,64000.0,Georgi Gvozdeykov,1243679989,Stub
Bulgaria,EASTERN EUROPE,64000.0,Goritsa Grancharova,1244496816,GA
Bulgaria,EASTERN EUROPE,64000.0,Ivancho Hadzhipenchovich,1215314724,Start
Bulgaria,EASTERN EUROPE,64000.0,Ivan Demerdzhiev,1246703703,Stub
Bulgaria,EASTERN EUROPE,64000.0,Aleksi Ivanov,1215314827,Start
Bulgaria,EASTERN EUROPE,64000.0,Grozdan Karadzhov,1250148087,Start
Bulgaria,EASTERN EUROPE,64000.0,Vladimir Karolev,1183947838,Start
Bulgaria,EASTERN EUROPE,64000.0,Georgi Kirkov,1215315466,Start
Bulgaria,EASTERN EUROPE,64000.0,Spiro Kitinchev,1244548670,C
Bulgaria,EASTERN EUROPE,64000.0,Ivan Kondov,1244791314,Stub
Bulgaria,EASTERN EUROPE,64000.0,Kostadin Kostadinov (professor),1215315664,Start
Bulgaria,EASTERN EUROPE,64000.0,Gavril Krastevich,1242153020,Stub
Bulgaria,EASTERN EUROPE,64000.0,Petar Kulenski,1236793256,Stub
Bulgaria,EASTERN EUROPE,64000.0,Lazar Lazarov,1215860047,Stub
Bulgaria,EASTERN EUROPE,64000.0,Nikola Lazarov,1246693713,B
Bulgaria,EASTERN EUROPE,64000.0,Ivan Marazov,1215315878,Stub
Bulgaria,EASTERN EUROPE,64000.0,Venko Markovski,1235730767,C
Bulgaria,EASTERN EUROPE,64000.0,Yakov Matakiev,1180593616,Start
Bulgaria,EASTERN EUROPE,64000.0,Ilian Mihov,1243605333,Start
Bulgaria,EASTERN EUROPE,64000.0,Raya Nazaryan,1241562603,Stub
Bulgaria,EASTERN EUROPE,64000.0,Nikolay Milkov,1159601677,Stub
Bulgaria,EASTERN EUROPE,64000.0,Plamen Panayotov,1133046866,Stub
Bulgaria,EASTERN EUROPE,64000.0,Vladislav Panev,1236796256,Stub
Bulgaria,EASTERN EUROPE,64000.0,Asparuh Panov,1022365931,Stub
Bulgaria,EASTERN EUROPE,64000.0,Atanas Pekanov,1211256598,C
Bulgaria,EASTERN EUROPE,64000.0,Sasho Penov,1208372103,Stub
Bulgaria,EASTERN EUROPE,64000.0,Lyudmila Petkova,1240500207,Stub
Bulgaria,EASTERN EUROPE,64000.0,Hristo Petrov,1242211308,Stub
Bulgaria,EASTERN EUROPE,64000.0,Rosen Plevneliev,1243979008,C
Bulgaria,EASTERN EUROPE,64000.0,Aleksandur Pulev,1192998630,Stub
Bulgaria,EASTERN EUROPE,64000.0,Denitsa Simeonova,1236772129,Stub
Bulgaria,EASTERN EUROPE,64000.0,Ivan Stanchov,1189228353,Stub
Bulgaria,EASTERN EUROPE,64000.0,Kalin Stoyanov,1250344595,GA
Bulgaria,EASTERN EUROPE,64000.0,Stanislav Stoyanov (politician),1245317002,Stub
Bulgaria,EASTERN EUROPE,64000.0,Dragomir Stoynev,1236777307,Stub
Bulgaria,EASTERN EUROPE,64000.0,Teodora Genchovska,1217932516,Stub
Bulgaria,EASTERN EUROPE,64000.0,Daniel Valchev,1227658311,Stub
Bulgaria,EASTERN EUROPE,64000.0,Krasimir Valchev,1237335760,Stub
Bulgaria,EASTERN EUROPE,64000.0,Velko Valkanov,1211235525,Stub
Bulgaria,EASTERN EUROPE,64000.0,Ventsislav Varbanov,1236795881,Stub
Bulgaria,EASTERN EUROPE,64000.0,Damyan Velchev,1241904410,Start
Bulgaria,EASTERN EUROPE,64000.0,Svetoslav Vitkov,1243474576,Start
Bulgaria,EASTERN EUROPE,64000.0,Mincho Yovchev,1101186643,Stub
Bulgaria,EASTERN EUROPE,64000.0,Atanas Zafirov,1248790402,C
Bulgaria,EASTERN EUROPE,64000.0,Martin Zaimov,1187122509,Start
Bulgaria,EASTERN EUROPE,64000.0,Dragomir Zakov,1177150880,Start
Bulgaria,EASTERN EUROPE,64000.0,Nayden Zelenogorski,1181274805,Stub
Czechia,EASTERN EUROPE,109000.0,Josef Barák,1226223919,Stub
Czechia,EASTERN EUROPE,109000.0,Dagmar Burešová,1193622801,C
Czechia,EASTERN EUROPE,109000.0,František Ringo Čech,1240795935,C
Czechia,EASTERN EUROPE,109000.0,Jaroslav Chalupský,1117846787,Stub
Czechia,EASTERN EUROPE,109000.0,Petr Cibulka,1210656703,Start
Czechia,EASTERN EUROPE,109000.0,Josef Šebestián Daubek,1187583083,Start
Czechia,EASTERN EUROPE,109000.0,Karel Domin,1233866042,Start
Czechia,EASTERN EUROPE,109000.0,Jaroslav Foldyna,1244076107,Start
Czechia,EASTERN EUROPE,109000.0,Vladimír Franz,1248620062,C
Czechia,EASTERN EUROPE,109000.0,Josef Václav Frič,1221494976,Start
Czechia,EASTERN EUROPE,109000.0,Radola Gajda,1220980390,C
Czechia,EASTERN EUROPE,109000.0,Julius Gregr,395521877,Stub
Czechia,EASTERN EUROPE,109000.0,Tomáš Grulich,1248266864,Stub
Czechia,EASTERN EUROPE,109000.0,Karel Havlík,1100828466,Stub
Czechia,EASTERN EUROPE,109000.0,Vladimír Hučín,1123581664,Start
Czechia,EASTERN EUROPE,109000.0,Stanislav Huml,1235129120,Stub
Czechia,EASTERN EUROPE,109000.0,Martin Jahn,1214958856,Start
Czechia,EASTERN EUROPE,109000.0,Antonín Janoušek,1241436446,Start
Czechia,EASTERN EUROPE,109000.0,Josef Ježek,1220213589,C
Czechia,EASTERN EUROPE,109000.0,Ladislav Jirků,1121164966,Stub
Czechia,EASTERN EUROPE,109000.0,Svatopluk Karásek,1174014061,Stub
Czechia,EASTERN EUROPE,109000.0,"Wenzel Anton, Prince of Kaunitz-Rietberg",1250983651,C
Czechia,EASTERN EUROPE,109000.0,Philip Kinsky of Wchinitz and Tettau,1173967196,Start
Czechia,EASTERN EUROPE,109000.0,Bohuslav Kokotek,1153657412,Start
Czechia,EASTERN EUROPE,109000.0,Jiří Kopal,1229089252,C
Czechia,EASTERN EUROPE,109000.0,Jan Krejčí,1133055905,C
Czechia,EASTERN EUROPE,109000.0,Tomáš Kvapil,1180976983,Stub
Czechia,EASTERN EUROPE,109000.0,Jan Lacina,1193596060,GA
Czechia,EASTERN EUROPE,109000.0,Lubomír Ledl,1189600825,Stub
Czechia,EASTERN EUROPE,109000.0,Miroslav Lidinský,1226706928,C
Czechia,EASTERN EUROPE,109000.0,Jiří Lobkowicz,1036408754,Stub
Czechia,EASTERN EUROPE,109000.0,Jiří Löw,1241435562,C
Czechia,EASTERN EUROPE,109000.0,Ivan Mašek,1174219428,Stub
Czechia,EASTERN EUROPE,109000.0,Mikuláš of Hus,1243344552,Stub
Czechia,EASTERN EUROPE,109000.0,Zdeněk Mraček,1106394242,Stub
Czechia,EASTERN EUROPE,109000.0,Jana Nečasová,1238159043,Stub
